household_id,type,people,rooms,date,day_of_year,outside_temp_c,daily_consumption_kwh,peak_power_kw
H025,Residential,6,7,2024-07-12,194,26.3,11.44,1.17
H025,Residential,6,7,2024-07-13,195,29.6,11.75,1.26
H025,Residential,6,7,2024-07-14,196,26.0,9.31,1.05
H025,Residential,6,7,2024-07-15,197,25.9,10.45,0.97
H025,Residential,6,7,2024-07-16,198,28.0,9.88,0.93
H025,Residential,6,7,2024-07-17,199,28.3,10.46,1.14
H025,Residential,6,7,2024-07-18,200,27.6,10.05,1.12
H025,Residential,6,7,2024-07-19,201,23.7,10.38,1.09
H025,Residential,6,7,2024-07-20,202,27.6,11.02,1.23
H025,Residential,6,7,2024-07-21,203,24.7,10.52,1.06
H025,Residential,6,7,2024-07-22,204,26.9,10.63,1.22
H025,Residential,6,7,2024-07-23,205,23.8,9.93,1.03
H025,Residential,6,7,2024-07-24,206,27.0,10.99,1.07
H025,Residential,6,7,2024-07-25,207,24.7,9.96,1.16
H025,Residential,6,7,2024-07-26,208,23.7,10.29,1.14
H025,Residential,6,7,2024-07-27,209,27.2,11.44,1.15
H025,Residential,6,7,2024-07-28,210,26.2,8.12,0.82
H025,Residential,6,7,2024-07-29,211,24.6,13.68,1.49
H025,Residential,6,7,2024-07-30,212,28.2,11.52,1.1
H025,Residential,6,7,2024-07-31,213,24.6,11.3,1.21
H025,Residential,6,7,2024-08-01,214,25.4,10.38,1.07
H025,Residential,6,7,2024-08-02,215,25.7,11.05,1.17
H025,Residential,6,7,2024-08-03,216,24.0,10.11,0.88
H025,Residential,6,7,2024-08-04,217,25.8,11.49,1.11
H025,Residential,6,7,2024-08-05,218,23.9,9.11,0.97
H025,Residential,6,7,2024-08-06,219,23.9,9.56,1.08
H025,Residential,6,7,2024-08-07,220,27.0,10.17,1.05
H025,Residential,6,7,2024-08-08,221,22.5,12.6,1.39
H025,Residential,6,7,2024-08-09,222,19.9,9.74,0.89
H025,Residential,6,7,2024-08-10,223,27.0,11.88,1.19
H025,Residential,6,7,2024-08-11,224,28.6,8.69,0.93
H025,Residential,6,7,2024-08-12,225,23.1,10.98,1.14
H025,Residential,6,7,2024-08-13,226,20.2,12.85,1.42
H025,Residential,6,7,2024-08-14,227,23.0,11.5,1.17
H025,Residential,6,7,2024-08-15,228,22.9,8.68,0.89
H025,Residential,6,7,2024-08-16,229,23.0,11.0,1.21
H025,Residential,6,7,2024-08-17,230,21.1,10.96,1.09
H025,Residential,6,7,2024-08-18,231,24.0,12.29,1.19
H025,Residential,6,7,2024-08-19,232,23.8,10.84,1.17
H025,Residential,6,7,2024-08-20,233,20.0,9.37,0.9
H025,Residential,6,7,2024-08-21,234,23.8,10.8,1.25
H025,Residential,6,7,2024-08-22,235,26.1,10.19,0.9
H025,Residential,6,7,2024-08-23,236,22.6,8.58,0.87
H025,Residential,6,7,2024-08-24,237,21.5,11.3,1.33
H025,Residential,6,7,2024-08-25,238,21.7,10.95,1.32
H025,Residential,6,7,2024-08-26,239,22.9,11.37,1.18
H025,Residential,6,7,2024-08-27,240,18.5,12.06,1.37
H025,Residential,6,7,2024-08-28,241,21.8,10.64,1.18
H025,Residential,6,7,2024-08-29,242,20.6,9.31,0.93
H025,Residential,6,7,2024-08-30,243,24.5,10.03,1.08
H025,Residential,6,7,2024-08-31,244,20.7,11.48,1.11
H025,Residential,6,7,2024-09-01,245,23.8,12.28,1.12
H025,Residential,6,7,2024-09-02,246,18.7,10.95,1.19
H025,Residential,6,7,2024-09-03,247,21.6,10.81,1.18
H025,Residential,6,7,2024-09-04,248,20.9,10.69,1.01
H025,Residential,6,7,2024-09-05,249,18.6,10.94,1.13
H025,Residential,6,7,2024-09-06,250,20.3,13.04,1.23
H025,Residential,6,7,2024-09-07,251,22.0,11.4,1.14
H025,Residential,6,7,2024-09-08,252,19.1,10.66,1.07
H025,Residential,6,7,2024-09-09,253,16.5,11.26,1.24
H025,Residential,6,7,2024-09-10,254,19.3,10.21,1.02
H025,Residential,6,7,2024-09-11,255,17.6,9.28,0.87
H025,Residential,6,7,2024-09-12,256,18.4,9.04,1.07
H025,Residential,6,7,2024-09-13,257,18.7,10.15,1.1
H025,Residential,6,7,2024-09-14,258,15.6,13.44,1.5
H025,Residential,6,7,2024-09-15,259,15.6,12.79,1.4
H025,Residential,6,7,2024-09-16,260,19.3,11.48,1.29
H025,Residential,6,7,2024-09-17,261,17.3,12.83,1.38
H025,Residential,6,7,2024-09-18,262,13.4,14.48,1.56
H025,Residential,6,7,2024-09-19,263,19.3,11.98,1.26
H025,Residential,6,7,2024-09-20,264,18.2,14.61,1.47
H025,Residential,6,7,2024-09-21,265,16.3,15.03,1.68
H025,Residential,6,7,2024-09-22,266,15.0,14.2,1.45
H025,Residential,6,7,2024-09-23,267,18.8,13.01,1.37
H025,Residential,6,7,2024-09-24,268,17.7,10.93,1.17
H025,Residential,6,7,2024-09-25,269,21.2,14.67,1.58
H025,Residential,6,7,2024-09-26,270,17.5,13.75,1.32
H025,Residential,6,7,2024-09-27,271,17.3,13.57,1.44
H025,Residential,6,7,2024-09-28,272,16.2,12.96,1.24
H025,Residential,6,7,2024-09-29,273,17.8,12.1,1.28
H025,Residential,6,7,2024-09-30,274,17.3,13.68,1.51
H025,Residential,6,7,2024-10-01,275,18.2,14.35,1.71
H025,Residential,6,7,2024-10-02,276,14.9,16.11,1.76
H025,Residential,6,7,2024-10-03,277,14.9,12.73,1.42
H025,Residential,6,7,2024-10-04,278,14.7,13.59,1.29
H025,Residential,6,7,2024-10-05,279,16.8,10.92,1.19
H025,Residential,6,7,2024-10-06,280,17.9,9.75,0.92
H025,Residential,6,7,2024-10-07,281,14.2,14.73,1.68
H025,Residential,6,7,2024-10-08,282,14.2,12.8,1.22
H025,Residential,6,7,2024-10-09,283,15.3,9.26,0.89
H025,Residential,6,7,2024-10-10,284,14.2,10.48,1.16
H025,Residential,6,7,2024-10-11,285,16.2,11.68,1.38
H025,Residential,6,7,2024-10-12,286,10.3,14.42,1.63
H025,Residential,6,7,2024-10-13,287,12.7,10.33,1.05
H025,Residential,6,7,2024-10-14,288,12.7,13.88,1.33
H025,Residential,6,7,2024-10-15,289,9.7,12.52,1.26
H025,Residential,6,7,2024-10-16,290,12.1,12.9,1.36
H025,Residential,6,7,2024-10-17,291,12.0,12.64,1.31
H025,Residential,6,7,2024-10-18,292,13.2,12.17,1.16
H025,Residential,6,7,2024-10-19,293,15.4,10.95,1.26
H025,Residential,6,7,2024-10-20,294,12.8,12.28,1.41
H025,Residential,6,7,2024-10-21,295,11.3,13.19,1.58
H025,Residential,6,7,2024-10-22,296,12.9,12.04,1.09
H025,Residential,6,7,2024-10-23,297,14.8,11.79,1.15
H025,Residential,6,7,2024-10-24,298,11.0,14.39,1.53
H025,Residential,6,7,2024-10-25,299,11.0,12.35,1.29
H025,Residential,6,7,2024-10-26,300,13.5,13.51,1.36
H025,Residential,6,7,2024-10-27,301,12.0,12.33,1.2
H025,Residential,6,7,2024-10-28,302,13.4,13.84,1.33
H025,Residential,6,7,2024-10-29,303,12.1,10.79,1.31
H025,Residential,6,7,2024-10-30,304,13.3,13.73,1.27
H025,Residential,6,7,2024-10-31,305,10.1,12.59,1.15
H025,Residential,6,7,2024-11-01,306,11.8,15.34,1.45
H025,Residential,6,7,2024-11-02,307,11.3,14.08,1.49
H025,Residential,6,7,2024-11-03,308,9.4,14.73,1.5
H025,Residential,6,7,2024-11-04,309,8.7,13.63,1.47
H025,Residential,6,7,2024-11-05,310,12.6,13.23,1.3
H025,Residential,6,7,2024-11-06,311,10.7,13.96,1.46
H025,Residential,6,7,2024-11-07,312,9.4,13.38,1.4
H025,Residential,6,7,2024-11-08,313,11.0,13.95,1.64
H025,Residential,6,7,2024-11-09,314,13.1,8.51,1.01
H025,Residential,6,7,2024-11-10,315,6.8,13.71,1.41
H025,Residential,6,7,2024-11-11,316,8.2,14.09,1.57
H025,Residential,6,7,2024-11-12,317,9.1,14.38,1.52
H025,Residential,6,7,2024-11-13,318,13.3,13.33,1.47
H025,Residential,6,7,2024-11-14,319,11.1,12.59,1.35
H025,Residential,6,7,2024-11-15,320,11.9,12.14,1.34
H025,Residential,6,7,2024-11-16,321,8.4,15.96,1.78
H025,Residential,6,7,2024-11-17,322,8.4,15.59,1.68
H025,Residential,6,7,2024-11-18,323,11.1,13.88,1.46
H025,Residential,6,7,2024-11-19,324,10.4,12.98,1.47
H025,Residential,6,7,2024-11-20,325,11.2,16.17,1.67
H025,Residential,6,7,2024-11-21,326,9.8,13.52,1.34
H025,Residential,6,7,2024-11-22,327,10.6,13.39,1.22
H025,Residential,6,7,2024-11-23,328,10.3,16.15,1.74
H025,Residential,6,7,2024-11-24,329,11.4,14.77,1.62
H025,Residential,6,7,2024-11-25,330,11.4,13.72,1.23
H025,Residential,6,7,2024-11-26,331,7.0,13.25,1.31
H025,Residential,6,7,2024-11-27,332,5.8,15.25,1.68
H025,Residential,6,7,2024-11-28,333,11.6,13.4,1.38
H025,Residential,6,7,2024-11-29,334,11.9,15.09,1.58
H025,Residential,6,7,2024-11-30,335,7.9,19.29,2.16
H025,Residential,6,7,2024-12-01,336,6.3,13.97,1.44
H025,Residential,6,7,2024-12-02,337,9.8,14.56,1.56
H025,Residential,6,7,2024-12-03,338,11.3,11.8,1.12
H025,Residential,6,7,2024-12-04,339,12.8,12.16,1.3
H025,Residential,6,7,2024-12-05,340,10.5,12.01,1.12
H025,Residential,6,7,2024-12-06,341,8.9,16.07,1.5
H025,Residential,6,7,2024-12-07,342,7.9,15.25,1.52
H025,Residential,6,7,2024-12-08,343,9.5,13.93,1.51
H025,Residential,6,7,2024-12-09,344,9.0,13.8,1.44
H025,Residential,6,7,2024-12-10,345,7.7,14.8,1.44
H025,Residential,6,7,2024-12-11,346,13.2,12.68,1.41
H025,Residential,6,7,2024-12-12,347,12.7,11.5,1.23
H025,Residential,6,7,2024-12-13,348,11.5,10.62,1.2
H025,Residential,6,7,2024-12-14,349,7.8,12.95,1.25
H025,Residential,6,7,2024-12-15,350,11.0,10.87,1.26
H025,Residential,6,7,2024-12-16,351,10.7,13.33,1.56
H025,Residential,6,7,2024-12-17,352,10.3,12.14,1.36
H025,Residential,6,7,2024-12-18,353,11.8,13.91,1.51
H025,Residential,6,7,2024-12-19,354,10.7,13.39,1.45
H025,Residential,6,7,2024-12-20,355,10.9,10.61,1.13
H025,Residential,6,7,2024-12-21,356,10.7,13.16,1.22
H025,Residential,6,7,2024-12-22,357,10.2,10.45,1.04
H025,Residential,6,7,2024-12-23,358,6.4,13.13,1.36
H025,Residential,6,7,2024-12-24,359,9.8,12.76,1.22
H025,Residential,6,7,2024-12-25,360,8.7,12.55,1.46
H025,Residential,6,7,2024-12-26,361,7.5,17.06,1.85
H025,Residential,6,7,2024-12-27,362,12.8,13.24,1.58
H025,Residential,6,7,2024-12-28,363,12.9,12.47,1.38
H025,Residential,6,7,2024-12-29,364,12.3,14.27,1.32
H025,Residential,6,7,2024-12-30,365,10.4,11.9,1.37
H025,Residential,6,7,2024-12-31,366,12.4,12.04,1.21
H025,Residential,6,7,2025-01-01,1,10.0,14.48,1.67
H025,Residential,6,7,2025-01-02,2,10.4,11.71,1.37
H025,Residential,6,7,2025-01-03,3,8.1,15.07,1.74
H025,Residential,6,7,2025-01-04,4,10.9,14.04,1.59
H025,Residential,6,7,2025-01-05,5,10.3,14.0,1.51
H025,Residential,6,7,2025-01-06,6,7.9,16.73,1.74
H025,Residential,6,7,2025-01-07,7,10.2,13.87,1.66
H025,Residential,6,7,2025-01-08,8,10.3,13.39,1.43
H025,Residential,6,7,2025-01-09,9,13.7,10.22,1.03
H025,Residential,6,7,2025-01-10,10,12.2,12.79,1.38
H025,Residential,6,7,2025-01-11,11,10.6,13.1,1.49
H025,Residential,6,7,2025-01-12,12,11.1,12.76,1.45
H025,Residential,6,7,2025-01-13,13,10.9,12.38,1.18
H025,Residential,6,7,2025-01-14,14,10.5,13.79,1.56
H025,Residential,6,7,2025-01-15,15,9.0,12.37,1.36
H025,Residential,6,7,2025-01-16,16,10.8,13.31,1.35
H025,Residential,6,7,2025-01-17,17,9.8,12.02,1.17
H025,Residential,6,7,2025-01-18,18,9.0,11.83,1.37
H025,Residential,6,7,2025-01-19,19,12.2,12.09,1.41
H025,Residential,6,7,2025-01-20,20,12.1,13.14,1.54
H025,Residential,6,7,2025-01-21,21,8.3,12.93,1.21
H025,Residential,6,7,2025-01-22,22,11.4,12.99,1.33
H025,Residential,6,7,2025-01-23,23,13.5,11.64,1.22
H025,Residential,6,7,2025-01-24,24,13.7,10.77,1.26
H025,Residential,6,7,2025-01-25,25,13.8,13.28,1.47
H025,Residential,6,7,2025-01-26,26,12.1,11.74,1.2
H025,Residential,6,7,2025-01-27,27,10.6,13.6,1.43
H025,Residential,6,7,2025-01-28,28,10.3,11.29,1.24
H025,Residential,6,7,2025-01-29,29,13.0,12.41,1.37
H025,Residential,6,7,2025-01-30,30,13.2,12.94,1.53
H025,Residential,6,7,2025-01-31,31,14.9,12.06,1.4
H025,Residential,6,7,2025-02-01,32,14.7,13.39,1.53
H025,Residential,6,7,2025-02-02,33,12.6,13.18,1.29
H025,Residential,6,7,2025-02-03,34,10.8,13.42,1.32
H025,Residential,6,7,2025-02-04,35,12.5,13.47,1.29
H025,Residential,6,7,2025-02-05,36,13.6,11.6,1.25
H025,Residential,6,7,2025-02-06,37,13.0,12.88,1.29
H025,Residential,6,7,2025-02-07,38,12.5,12.44,1.36
H025,Residential,6,7,2025-02-08,39,14.1,14.79,1.63
H025,Residential,6,7,2025-02-09,40,12.9,12.62,1.34
H025,Residential,6,7,2025-02-10,41,12.8,10.73,1.2
H025,Residential,6,7,2025-02-11,42,14.6,12.03,1.19
H025,Residential,6,7,2025-02-12,43,13.5,10.93,1.01
H025,Residential,6,7,2025-02-13,44,14.8,12.53,1.23
H025,Residential,6,7,2025-02-14,45,15.0,12.48,1.39
H025,Residential,6,7,2025-02-15,46,12.6,12.21,1.46
H025,Residential,6,7,2025-02-16,47,13.9,10.71,1.25
H025,Residential,6,7,2025-02-17,48,17.5,11.16,1.15
H025,Residential,6,7,2025-02-18,49,13.0,11.14,1.25
H025,Residential,6,7,2025-02-19,50,11.4,11.74,1.09
H025,Residential,6,7,2025-02-20,51,12.0,11.96,1.4
H025,Residential,6,7,2025-02-21,52,15.6,12.16,1.32
H025,Residential,6,7,2025-02-22,53,15.7,10.21,1.13
H025,Residential,6,7,2025-02-23,54,15.6,10.59,0.94
H025,Residential,6,7,2025-02-24,55,18.2,13.58,1.47
H025,Residential,6,7,2025-02-25,56,11.3,15.36,1.84
H025,Residential,6,7,2025-02-26,57,17.0,12.45,1.33
H025,Residential,6,7,2025-02-27,58,19.3,11.0,1.14
H025,Residential,6,7,2025-02-28,59,14.6,12.62,1.29
H025,Residential,6,7,2025-03-01,60,16.1,11.43,1.13
H025,Residential,6,7,2025-03-02,61,15.6,8.35,0.88
H025,Residential,6,7,2025-03-03,62,15.5,10.82,1.02
H025,Residential,6,7,2025-03-04,63,16.7,10.65,1.15
H025,Residential,6,7,2025-03-05,64,20.0,10.98,1.25
H025,Residential,6,7,2025-03-06,65,20.9,11.48,1.16
H025,Residential,6,7,2025-03-07,66,17.1,12.92,1.39
H025,Residential,6,7,2025-03-08,67,21.3,11.53,1.2
H025,Residential,6,7,2025-03-09,68,18.1,9.85,1.06
H025,Residential,6,7,2025-03-10,69,21.4,10.74,1.2
H025,Residential,6,7,2025-03-11,70,18.2,11.66,1.26
H025,Residential,6,7,2025-03-12,71,18.8,10.83,1.21
H025,Residential,6,7,2025-03-13,72,19.4,10.07,1.1
H025,Residential,6,7,2025-03-14,73,24.6,11.52,1.29
H025,Residential,6,7,2025-03-15,74,20.6,10.18,1.09
H025,Residential,6,7,2025-03-16,75,17.9,10.0,1.07
H025,Residential,6,7,2025-03-17,76,21.1,11.41,1.26
H025,Residential,6,7,2025-03-18,77,18.9,10.09,1.05
H025,Residential,6,7,2025-03-19,78,18.8,10.56,1.14
H025,Residential,6,7,2025-03-20,79,21.5,10.97,1.07
H025,Residential,6,7,2025-03-21,80,20.1,10.9,0.98
H025,Residential,6,7,2025-03-22,81,20.7,10.38,1.09
H025,Residential,6,7,2025-03-23,82,20.4,11.31,1.11
H025,Residential,6,7,2025-03-24,83,21.1,9.95,1.2
H025,Residential,6,7,2025-03-25,84,21.4,12.76,1.25
H025,Residential,6,7,2025-03-26,85,17.3,10.61,1.18
H025,Residential,6,7,2025-03-27,86,22.2,11.62,1.15
H025,Residential,6,7,2025-03-28,87,19.4,11.75,1.23
H025,Residential,6,7,2025-03-29,88,18.7,11.09,1.06
H025,Residential,6,7,2025-03-30,89,21.4,9.89,0.93
H025,Residential,6,7,2025-03-31,90,21.8,11.75,1.26
H025,Residential,6,7,2025-04-01,91,20.5,9.39,0.95
H025,Residential,6,7,2025-04-02,92,23.4,9.56,1.06
H025,Residential,6,7,2025-04-03,93,19.7,11.61,1.33
H025,Residential,6,7,2025-04-04,94,21.5,10.73,0.98
H025,Residential,6,7,2025-04-05,95,21.3,10.68,1.21
H025,Residential,6,7,2025-04-06,96,22.5,10.4,1.0
H025,Residential,6,7,2025-04-07,97,23.2,10.08,1.02
H025,Residential,6,7,2025-04-08,98,21.0,13.34,1.23
H025,Residential,6,7,2025-04-09,99,24.3,12.07,1.12
H025,Residential,6,7,2025-04-10,100,23.3,10.05,0.88
H025,Residential,6,7,2025-04-11,101,19.9,10.61,1.07
H025,Residential,6,7,2025-04-12,102,19.9,12.18,1.28
H025,Residential,6,7,2025-04-13,103,23.6,9.88,1.0
H025,Residential,6,7,2025-04-14,104,23.3,10.34,0.92
H025,Residential,6,7,2025-04-15,105,23.7,10.62,0.93
H025,Residential,6,7,2025-04-16,106,24.0,9.98,1.04
H025,Residential,6,7,2025-04-17,107,24.6,12.15,1.35
H025,Residential,6,7,2025-04-18,108,26.0,10.17,1.08
H025,Residential,6,7,2025-04-19,109,22.4,11.36,1.36
H025,Residential,6,7,2025-04-20,110,22.4,11.08,1.15
H025,Residential,6,7,2025-04-21,111,22.7,12.69,1.35
H025,Residential,6,7,2025-04-22,112,25.3,10.86,1.13
H025,Residential,6,7,2025-04-23,113,27.2,13.29,1.3
H025,Residential,6,7,2025-04-24,114,24.3,10.55,1.08
H025,Residential,6,7,2025-04-25,115,20.7,10.71,1.19
H025,Residential,6,7,2025-04-26,116,22.2,12.57,1.4
H025,Residential,6,7,2025-04-27,117,23.9,13.05,1.4
H025,Residential,6,7,2025-04-28,118,24.6,10.66,1.25
H025,Residential,6,7,2025-04-29,119,24.9,12.3,1.33
H025,Residential,6,7,2025-04-30,120,25.9,11.88,1.27
H025,Residential,6,7,2025-05-01,121,25.3,10.12,1.18
H025,Residential,6,7,2025-05-02,122,27.9,10.93,1.07
H025,Residential,6,7,2025-05-03,123,24.9,11.45,1.33
H025,Residential,6,7,2025-05-04,124,24.7,9.82,0.94
H025,Residential,6,7,2025-05-05,125,27.2,11.13,1.13
H025,Residential,6,7,2025-05-06,126,23.7,11.04,0.98
H025,Residential,6,7,2025-05-07,127,27.2,11.36,1.21
H025,Residential,6,7,2025-05-08,128,26.8,11.03,1.27
H025,Residential,6,7,2025-05-09,129,26.5,10.22,0.98
H025,Residential,6,7,2025-05-10,130,29.7,14.31,1.46
H025,Residential,6,7,2025-05-11,131,25.8,11.19,1.14
H025,Residential,6,7,2025-05-12,132,30.7,12.45,1.27
H025,Residential,6,7,2025-05-13,133,26.7,11.43,1.09
H025,Residential,6,7,2025-05-14,134,24.9,12.6,1.32
H025,Residential,6,7,2025-05-15,135,27.4,10.1,1.18
H025,Residential,6,7,2025-05-16,136,25.4,10.85,1.09
H025,Residential,6,7,2025-05-17,137,26.1,10.98,1.17
H025,Residential,6,7,2025-05-18,138,28.2,10.32,1.09
H025,Residential,6,7,2025-05-19,139,28.6,11.24,1.13
H025,Residential,6,7,2025-05-20,140,26.5,10.68,1.14
H025,Residential,6,7,2025-05-21,141,29.5,9.39,0.95
H025,Residential,6,7,2025-05-22,142,29.8,10.62,1.14
H025,Residential,6,7,2025-05-23,143,30.4,10.56,1.09
H025,Residential,6,7,2025-05-24,144,28.8,12.51,1.16
H025,Residential,6,7,2025-05-25,145,30.4,9.4,0.84
H025,Residential,6,7,2025-05-26,146,24.6,10.39,0.9
H025,Residential,6,7,2025-05-27,147,27.5,10.13,1.02
H025,Residential,6,7,2025-05-28,148,26.5,11.77,1.31
H025,Residential,6,7,2025-05-29,149,28.4,10.35,1.02
H025,Residential,6,7,2025-05-30,150,27.2,12.1,1.24
H025,Residential,6,7,2025-05-31,151,27.9,11.44,1.13
H025,Residential,6,7,2025-06-01,152,31.7,11.68,1.14
H025,Residential,6,7,2025-06-02,153,28.0,12.16,1.49
H025,Residential,6,7,2025-06-03,154,29.1,9.63,0.94
H025,Residential,6,7,2025-06-04,155,27.9,10.68,0.99
H025,Residential,6,7,2025-06-05,156,28.5,11.41,1.1
H025,Residential,6,7,2025-06-06,157,28.4,11.17,1.17
H025,Residential,6,7,2025-06-07,158,29.2,10.01,0.99
H025,Residential,6,7,2025-06-08,159,30.5,11.76,1.25
H025,Residential,6,7,2025-06-09,160,31.4,11.15,1.09
H025,Residential,6,7,2025-06-10,161,29.0,11.09,1.1
H025,Residential,6,7,2025-06-11,162,29.5,10.71,1.05
H025,Residential,6,7,2025-06-12,163,26.4,7.47,0.77
H025,Residential,6,7,2025-06-13,164,28.3,11.55,1.27
H025,Residential,6,7,2025-06-14,165,30.2,12.19,1.35
H025,Residential,6,7,2025-06-15,166,30.1,10.5,1.22
H025,Residential,6,7,2025-06-16,167,28.9,9.32,0.87
H025,Residential,6,7,2025-06-17,168,30.1,10.37,0.99
H025,Residential,6,7,2025-06-18,169,29.4,12.04,1.16
H025,Residential,6,7,2025-06-19,170,30.6,10.56,1.1
H025,Residential,6,7,2025-06-20,171,29.0,10.97,1.04
H025,Residential,6,7,2025-06-21,172,27.8,11.11,1.09
H025,Residential,6,7,2025-06-22,173,29.0,11.3,1.24
H025,Residential,6,7,2025-06-23,174,23.1,9.51,1.08
H025,Residential,6,7,2025-06-24,175,29.0,10.73,1.18
H025,Residential,6,7,2025-06-25,176,21.8,12.15,1.3
H025,Residential,6,7,2025-06-26,177,25.2,9.95,0.98
H025,Residential,6,7,2025-06-27,178,29.1,10.65,1.11
H025,Residential,6,7,2025-06-28,179,29.1,12.71,1.44
H025,Residential,6,7,2025-06-29,180,26.1,11.77,1.29
H025,Residential,6,7,2025-06-30,181,26.9,11.45,1.28
H025,Residential,6,7,2025-07-01,182,30.6,11.43,1.28
H025,Residential,6,7,2025-07-02,183,27.2,11.36,1.15
H025,Residential,6,7,2025-07-03,184,32.0,10.91,1.19
H025,Residential,6,7,2025-07-04,185,27.9,12.16,1.23
H025,Residential,6,7,2025-07-05,186,28.6,10.96,1.2
H025,Residential,6,7,2025-07-06,187,30.7,9.92,1.13
H025,Residential,6,7,2025-07-07,188,28.0,9.43,1.1
H025,Residential,6,7,2025-07-08,189,25.9,10.27,1.12
H025,Residential,6,7,2025-07-09,190,27.4,10.26,1.1
H025,Residential,6,7,2025-07-10,191,27.5,10.17,1.18
H025,Residential,6,7,2025-07-11,192,25.0,9.66,0.94
H025,Residential,6,7,2025-07-12,193,27.0,11.93,1.39
H025,Residential,6,7,2025-07-13,194,26.0,9.91,1.04
H025,Residential,6,7,2025-07-14,195,28.9,11.55,1.22
H025,Residential,6,7,2025-07-15,196,27.2,11.74,1.18
H025,Residential,6,7,2025-07-16,197,26.6,13.77,1.3
H025,Residential,6,7,2025-07-17,198,26.8,10.45,1.22
H025,Residential,6,7,2025-07-18,199,27.3,10.78,1.16
H025,Residential,6,7,2025-07-19,200,27.9,10.64,1.08
H025,Residential,6,7,2025-07-20,201,24.9,9.67,1.04
H025,Residential,6,7,2025-07-21,202,24.8,10.49,1.06
H025,Residential,6,7,2025-07-22,203,28.5,10.1,0.91
H025,Residential,6,7,2025-07-23,204,25.7,9.65,0.99
H025,Residential,6,7,2025-07-24,205,23.8,11.21,1.04
H025,Residential,6,7,2025-07-25,206,27.0,9.78,1.04
H025,Residential,6,7,2025-07-26,207,27.0,12.15,1.43
H025,Residential,6,7,2025-07-27,208,23.3,11.89,1.17
H025,Residential,6,7,2025-07-28,209,26.3,10.0,1.11
H025,Residential,6,7,2025-07-29,210,27.1,12.48,1.23
H025,Residential,6,7,2025-07-30,211,26.3,11.39,1.18
H025,Residential,6,7,2025-07-31,212,26.7,10.87,1.05
H025,Residential,6,7,2025-08-01,213,22.9,9.0,0.98
H025,Residential,6,7,2025-08-02,214,25.9,9.53,1.1
H025,Residential,6,7,2025-08-03,215,24.6,12.67,1.34
H025,Residential,6,7,2025-08-04,216,24.2,12.4,1.35
H025,Residential,6,7,2025-08-05,217,26.5,12.7,1.38
H025,Residential,6,7,2025-08-06,218,27.5,12.98,1.33
H025,Residential,6,7,2025-08-07,219,27.9,12.46,1.43
H025,Residential,6,7,2025-08-08,220,26.9,11.21,1.12
H025,Residential,6,7,2025-08-09,221,24.2,12.14,1.11
H025,Residential,6,7,2025-08-10,222,24.9,10.2,0.98
H025,Residential,6,7,2025-08-11,223,25.5,11.21,1.23
H025,Residential,6,7,2025-08-12,224,24.2,11.77,1.19
H025,Residential,6,7,2025-08-13,225,24.1,11.79,1.24
H025,Residential,6,7,2025-08-14,226,25.2,10.81,1.1
H025,Residential,6,7,2025-08-15,227,23.5,8.73,0.92
H025,Residential,6,7,2025-08-16,228,22.1,9.76,1.11
H025,Residential,6,7,2025-08-17,229,22.5,11.47,1.34
H025,Residential,6,7,2025-08-18,230,24.3,10.4,1.0
H025,Residential,6,7,2025-08-19,231,23.0,11.68,1.31
H025,Residential,6,7,2025-08-20,232,23.5,9.62,1.02
H025,Residential,6,7,2025-08-21,233,23.9,12.44,1.17
H025,Residential,6,7,2025-08-22,234,21.9,9.92,1.07
H025,Residential,6,7,2025-08-23,235,23.8,13.2,1.58
H025,Residential,6,7,2025-08-24,236,22.9,9.25,0.91
H025,Residential,6,7,2025-08-25,237,19.9,11.61,1.19
H025,Residential,6,7,2025-08-26,238,24.5,9.93,0.9
H025,Residential,6,7,2025-08-27,239,20.9,10.94,1.13
H025,Residential,6,7,2025-08-28,240,18.6,12.13,1.28
H025,Residential,6,7,2025-08-29,241,19.6,11.94,1.44
H025,Residential,6,7,2025-08-30,242,19.5,10.55,1.02
H025,Residential,6,7,2025-08-31,243,21.2,10.28,1.15
H025,Residential,6,7,2025-09-01,244,20.5,9.23,0.98
H025,Residential,6,7,2025-09-02,245,20.2,8.99,1.1
H025,Residential,6,7,2025-09-03,246,21.8,10.04,1.06
H025,Residential,6,7,2025-09-04,247,21.1,10.01,1.04
H025,Residential,6,7,2025-09-05,248,20.9,9.3,1.03
H025,Residential,6,7,2025-09-06,249,20.9,11.26,1.22
H025,Residential,6,7,2025-09-07,250,21.1,10.91,1.22
H025,Residential,6,7,2025-09-08,251,16.1,11.3,1.23
H025,Residential,6,7,2025-09-09,252,19.0,10.08,0.93
H025,Residential,6,7,2025-09-10,253,15.6,10.79,1.17
H025,Residential,6,7,2025-09-11,254,19.4,10.6,1.15
H025,Residential,6,7,2025-09-12,255,19.2,11.84,1.16
H025,Residential,6,7,2025-09-13,256,20.9,10.72,1.14
H025,Residential,6,7,2025-09-14,257,21.0,9.11,0.81
H025,Residential,6,7,2025-09-15,258,19.1,10.6,1.13
H025,Residential,6,7,2025-09-16,259,17.6,10.52,1.16
H025,Residential,6,7,2025-09-17,260,19.3,10.83,1.22
H025,Residential,6,7,2025-09-18,261,17.3,12.52,1.38
H025,Residential,6,7,2025-09-19,262,18.1,11.78,1.14
H025,Residential,6,7,2025-09-20,263,19.7,13.46,1.24
